transcript_file,label,utterance_id,child_id,age_months,tokens,pos,speaker_code,speech_act
34752,1,15430317,20716,75.00154007269143,"['what', 'does', 'he', 'say']","['pro:int', 'v', 'pro:sub', 'v']",MOT,EA
34752,1,15430336,20716,75.00154007269143,['yes'],['co'],CHI,PR
34752,1,15430347,20716,75.00154007269143,"['right', 'what', 'does', 'he', 'say']","['adv', 'pro:int', 'v', 'pro:sub', 'v']",MOT,AP
34752,1,15430361,20716,75.00154007269143,"['bye', 'bye', 'don']","['co', 'co', 'n']",CHI,MK
34752,1,15430373,20716,75.00154007269143,"['bye', 'John']","['co', 'n:prop']",MOT,MK
34752,1,15430384,20716,75.00154007269143,"['this', 'poor', ""man's"", 'fallen', 'off', 'the', 'crane']","['det:dem', 'adj', 'adj', 'part', 'prep', 'det:art', 'n']",MOT,ST
34752,1,15430395,20716,75.00154007269143,"['oh', ""he'll"", 'hafta', 'go', 'to', 'the', 'hospital', ""won't"", 'he']","['co', 'pro:sub', 'mod', 'v', 'prep', 'det:art', 'n', 'mod', 'pro:sub']",MOT,ST
34752,1,15430410,20716,75.00154007269143,['xxx'],[''],CHI,YY
34752,1,15430421,20716,75.00154007269143,"['has', 'he', 'hurt', 'himself']","['v', 'pro:sub', 'v', 'pro:refl']",MOT,YQ
34752,1,15430431,20716,75.00154007269143,['yes'],['co'],CHI,AA
34752,1,15430440,20716,75.00154007269143,"['fallen', 'right', 'off', 'top', 'of', 'the', 'crane']","['part', 'adv', 'prep', 'n', 'prep', 'det:art', 'n']",MOT,ST
34752,1,15430453,20716,75.00154007269143,"['aw', 'heck']","['', 'n']",MOT,ST
34752,1,15430476,20716,75.00154007269143,['quick'],['adv'],MOT,RP
34752,1,15430492,20716,75.00154007269143,"[""where's"", ""where's"", ""where's"", 'ambulance']","['pro:int', 'pro:rel', 'pro:rel', 'n']",MOT,QN
34752,1,15430504,20716,75.00154007269143,['mm'],[''],MOT,YY
34752,1,15430518,20716,75.00154007269143,['tanker'],['n'],CHI,YY
34752,1,15430526,20716,75.00154007269143,"['a', 'tanker']","['det:art', 'n']",MOT,YQ
34752,1,15430537,20716,75.00154007269143,['yes'],['co'],CHI,AA
34752,1,15430544,20716,75.00154007269143,"['he', ""won't"", 'be', 'able', 'to', 'lie', 'down', 'in', 'a', 'tanker', 'will', 'he']","['pro:sub', 'mod', 'cop', 'adj', 'inf', 'v', 'adv', 'prep', 'det:art', 'n', 'mod', 'pro:sub']",MOT,PD
34752,1,15430560,20716,75.00154007269143,['no'],['co'],CHI,RD
34752,1,15430568,20716,75.00154007269143,['eh'],[''],MOT,PR
34752,1,15430576,20716,75.00154007269143,"['I', 'think', 'your', 'tankers', 'are', 'upstairs', 'anyway']","['pro:sub', 'v', 'det:poss', 'n', 'cop', 'adv', 'adv']",MOT,PR
34752,1,15430589,20716,75.00154007269143,"[""aren't"", 'they']","['aux', 'pro:sub']",MOT,ST
34752,1,15430598,20716,75.00154007269143,"['oh', 'dear']","['co', 'co']",MOT,MK
34752,1,15430610,20716,75.00154007269143,['ambulance'],['n'],CHI,YY
34752,1,15430619,20716,75.00154007269143,"['xxx', 'xxx']","['', '']",CHI,YY
34752,1,15430627,20716,75.00154007269143,"['Daddy', 'car', 'ambulance']","['n:prop', 'n', 'n']",CHI,ST
34752,1,15430639,20716,75.00154007269143,"['here', 'you', 'are', 'why', ""don't"", 'you', 'use', 'that', 'one', 'there']","['adv', 'pro:per', 'cop', 'pro:int', 'mod', 'pro:per', 'v', 'det:dem', 'pro:indef', 'adv']",MOT,RP
34752,1,15430650,20716,75.00154007269143,"['see', ""that's"", 'it']","['co', 'pro:dem', 'pro:per']",MOT,AB
34752,1,15430658,20716,75.00154007269143,['uh'],[''],CHI,YY
34752,1,15430671,20716,75.00154007269143,"['and', 'then', 'put', 'that', 'on', ""can't"", 'we']","['coord', 'adv:tem', 'v', 'pro:dem', 'adv', 'mod', 'pro:sub']",MOT,RP
34752,1,15430681,20716,75.00154007269143,"['open', 'the', 'door']","['v', 'det:art', 'n']",MOT,RP
34752,1,15430691,20716,75.00154007269143,"['lie', 'him', 'down', 'in', 'ambulance']","['v', 'pro:obj', 'adv', 'prep', 'n']",MOT,ST
34752,1,15430714,20716,75.00154007269143,"['will', 'he', 'lie', 'down']","['mod', 'pro:sub', 'v', 'adv']",MOT,ST
34752,1,15430725,20716,75.00154007269143,"['there', 'he', 'is']","['adv', 'pro:sub', 'cop']",MOT,ST
34752,1,15430732,20716,75.00154007269143,"['is', 'he', 'in']","['cop', 'pro:sub', 'adv']",MOT,ST
34752,1,15430743,20716,75.00154007269143,['xxx'],[''],CHI,YY
34752,1,15430751,20716,75.00154007269143,"['shut', 'the', 'door']","['v', 'det:art', 'n']",MOT,RP
34752,1,15430761,20716,75.00154007269143,"['right', 'what', 'happens', 'now']","['adv', 'pro:int', 'v', 'adv']",MOT,QN
34752,1,15430772,20716,75.00154007269143,"['what', 'did', 'the', 'ambulance', 'do']","['pro:int', 'mod', 'det:art', 'n', 'v']",MOT,QN
34752,1,15430782,20716,75.00154007269143,"['ahah', 'ahah', 'ahah']","['on', 'on', 'on']",CHI,PR
34752,1,15430792,20716,75.00154007269143,"[""there's"", 'the', 'hospital']","['pro:exist', 'det:art', 'n']",MOT,ST
34752,1,15430799,20716,75.00154007269143,"['ahah', 'ahah']","['on', 'on']",CHI,PR
34752,1,15430810,20716,75.00154007269143,"['there', 'we', 'are']","['adv', 'pro:sub', 'cop']",MOT,MK
34752,1,15430819,20716,75.00154007269143,"['is', 'he', 'in', 'hospital', 'now']","['cop', 'pro:sub', 'prep', 'n', 'adv']",MOT,ST
34752,1,15430828,20716,75.00154007269143,['xxx'],[''],CHI,YY
34752,1,15430837,20716,75.00154007269143,"[""can't"", 'do', 'it']","['mod', 'v', 'pro:per']",CHI,ST
34752,1,15430845,20716,75.00154007269143,"[""can't"", 'do', 'what']","['mod', 'v', 'pro:int']",MOT,AP
34752,1,15430855,20716,75.00154007269143,"['xxx', 'xxx', 'xxx']","['', '', '']",CHI,YY
34752,1,15430863,20716,75.00154007269143,"['has', 'he', 'come', 'out']","['v', 'pro:sub', 'v', 'adv']",MOT,RP
34752,1,15430872,20716,75.00154007269143,['no'],['co'],CHI,RD
34752,1,15430879,20716,75.00154007269143,"['open', 'the', 'door', 'then']","['v', 'det:art', 'n', 'adv:tem']",MOT,RP
34752,1,15430889,20716,75.00154007269143,"['you', 'hafta', 'open', 'the', 'door']","['pro:per', 'mod', 'v', 'det:art', 'n']",MOT,RP
34752,1,15430907,20716,75.00154007269143,"['come', 'here']","['v', 'adv']",MOT,RP
34752,1,15430917,20716,75.00154007269143,"['do', 'you', 'want', 'mummie', 'to', 'get', 'him', 'out']","['mod', 'pro:per', 'v', 'n', 'inf', 'v', 'pro:obj', 'adv']",MOT,RQ
34752,1,15430934,20716,75.00154007269143,"['oh', 'that', 'poor', 'man', 'will', 'be', 'sick', 'by', 'the', 'time', ""you've"", 'finished', 'shaking', 'him', 'up']","['co', 'det:dem', 'adj', 'n', 'mod', 'cop', 'adj', 'prep', 'det:art', 'n', 'pro:per', 'part', 'part', 'pro:obj', 'adv']",MOT,ST
34752,1,15430954,20716,75.00154007269143,"['aw', 'is', 'he', 'poorly']","['', 'cop', 'pro:sub', 'adv']",MOT,ST
34752,1,15430977,20716,75.00154007269143,"['aw', 'have', 'you', 'got', 'to', 'make', 'him', 'better', 'in', 'hospital']","['', 'v', 'pro:per', 'v', 'inf', 'v', 'pro:obj', 'adj', 'prep', 'n']",MOT,YQ
34752,1,15431103,20716,75.00154007269143,['yes'],['co'],CHI,AA
34752,1,15431315,20716,75.00154007269143,['eh'],[''],MOT,YY
34752,1,15431321,20716,75.00154007269143,"['night', 'time']","['n', 'n']",CHI,CS
34752,1,15431332,20716,75.00154007269143,"['lie', 'him', 'down', 'then']","['v', 'pro:obj', 'adv', 'adv:tem']",MOT,RP
34752,1,15431343,20716,75.00154007269143,"['Colin', 'doctor']","['n:prop', 'n']",CHI,ST
34752,1,15431351,20716,75.00154007269143,"[""you're"", 'the', 'doctor']","['pro:per', 'det:art', 'n']",MOT,AP
34752,1,15431362,20716,75.00154007269143,"['well', 'you', 'make', 'him', 'better', 'then']","['co', 'pro:per', 'v', 'pro:obj', 'adj', 'adv:tem']",MOT,ST
34752,1,15431377,20716,75.00154007269143,"['is', 'he', 'lying', 'down', 'in', 'hospital']","['cop', 'pro:sub', 'part', 'adv', 'prep', 'n']",MOT,ST
34752,1,15431388,20716,75.00154007269143,['xxx'],[''],CHI,YY
34752,1,15431392,20716,75.00154007269143,['yes'],['co'],CHI,YY
34752,1,15431411,20716,75.00154007269143,"['one', 'one']","['det:num', 'pro:indef']",CHI,YY
34752,1,15431428,20716,75.00154007269143,"['leg', 'and', 'leg']","['n', 'coord', 'n']",CHI,ST
34752,1,15431439,20716,75.00154007269143,"[""where's"", 'he', 'hurt', 'himself']","['pro:int', 'pro:sub', 'v', 'pro:refl']",MOT,QN
34752,1,15431454,20716,75.00154007269143,['there'],['adv'],CHI,SA
34752,1,15431466,20716,75.00154007269143,"[""he's"", 'hurt', 'his', 'leg', 'has', 'he']","['pro:sub', 'part', 'det:poss', 'n', 'v', 'pro:sub']",MOT,ST
34752,1,15431480,20716,75.00154007269143,['yes'],['co'],CHI,DW
34752,1,15431489,20716,75.00154007269143,"['aw', 'poor', 'man']","['', 'adj', 'n']",MOT,CT
34752,1,15431512,20716,75.00154007269143,"['do', 'you', 'wanna', 'make', 'him', 'a', 'bed']","['mod', 'pro:per', 'v', 'v', 'pro:obj', 'det:art', 'n']",MOT,YQ
34752,1,15431529,20716,75.00154007269143,['yes'],['co'],CHI,AA
34752,1,15431542,20716,75.00154007269143,['eh'],[''],MOT,YY
34752,1,15431555,20716,75.00154007269143,"['shall', 'we', 'put', 'what', 'are', 'you', 'going', 'to', 'make', 'him', 'a', 'bed', 'out_of']","['mod', 'pro:sub', 'v', 'pro:int', 'aux', 'pro:per', 'part', 'inf', 'v', 'pro:obj', 'det:art', 'n', 'prep']",MOT,QN
34752,1,15431572,20716,75.00154007269143,"['wheel', 'on']","['n', 'adv']",CHI,SA
34752,1,15431584,20716,75.00154007269143,"['a', 'bed', 'with', 'wheels', 'on']","['det:art', 'n', 'prep', 'n', 'prep']",MOT,DW
34752,1,15431597,20716,75.00154007269143,['yes'],['co'],CHI,DW
34752,1,15431614,20716,75.00154007269143,"[""we'll"", 'hafta', 'use', 'one', 'of', 'those', 'then', ""won't"", 'you']","['pro:sub', 'mod', 'v', 'det:num', 'prep', 'det:dem', 'adv:tem', 'mod', 'pro:per']",MOT,SA
34752,1,15431629,20716,75.00154007269143,['xxx'],[''],CHI,YY
34752,1,15431639,20716,75.00154007269143,"['there', 'you', 'are', 'use', 'that', 'ye', 'red', 'one']","['adv', 'pro:per', 'cop', 'n', 'pro:rel', 'pro:sub', 'adj', 'pro:indef']",MOT,SA
34752,1,15431654,20716,75.00154007269143,['mm'],[''],CHI,YY
34753,1,15421328,20716,77.98722766381239,"['traffic', 'lights']","['n', 'n']",CHI,ST
34753,1,15421342,20716,77.98722766381239,"['well', 'I', 'think', ""there's"", 'a', 'lot', 'on', 'there', 'for', 'traffic', 'lights', ""isn't"", 'there']","['co', 'pro:sub', 'v', 'pro:exist', 'det:art', 'n', 'prep', 'n', 'prep', 'n', 'v', 'cop', 'adv']",MOT,ST
34753,1,15421363,20716,77.98722766381239,"['where', 'are', 'those', 'that', 'Christopher', 'had']","['pro:int', 'cop', 'det:dem', 'comp', 'n:prop', 'v']",MOT,QN
34753,1,15421381,20716,77.98722766381239,"['oh', ""he's"", 'got', 'them', 'with', 'him']","['co', 'pro:sub', 'part', 'pro:obj', 'prep', 'pro:obj']",MOT,ST
34753,1,15421397,20716,77.98722766381239,"['traffic', 'lights']","['n', 'n']",CHI,ST
34753,1,15421423,20716,77.98722766381239,['mm'],[''],MOT,YY
34753,1,15421438,20716,77.98722766381239,"['you', 'should', 'have', 'red', 'yellow', 'and', 'green']","['pro:per', 'mod', 'v', 'n', 'n', 'coord', 'n']",MOT,ST
34753,1,15421464,20716,77.98722766381239,['blue'],['adj'],CHI,YY
34753,1,15421481,20716,77.98722766381239,['mm'],[''],MOT,YY
34753,1,15421497,20716,77.98722766381239,"[""that's"", 'nearly', 'like', 'green', ""isn't"", 'it']","['pro:dem', 'adv', 'v', 'n', 'cop', 'pro:per']",MOT,ST
34753,1,15421532,20716,77.98722766381239,['eh'],[''],MOT,PR
34753,1,15421549,20716,77.98722766381239,"['right', 'so', 'what', 'are', 'you', 'going', 'to', 'play', 'with', 'now']","['adv', 'adv', 'pro:int', 'aux', 'pro:per', 'part', 'prep', 'n', 'prep', 'adv']",MOT,QN
34753,1,15421561,20716,77.98722766381239,"['what', 'do', 'you', 'want', 'mummie', 'to', 'play', 'with']","['pro:int', 'mod', 'pro:per', 'v', 'n', 'prep', 'n', 'prep']",MOT,QN
34753,1,15421581,20716,77.98722766381239,"['do', 'you', 'wanna', 'play', 'with', 'the', 'garage', 'now', ""Christopher's"", 'gone']","['mod', 'pro:per', 'v', 'v', 'prep', 'det:art', 'n', 'adv', 'n:prop', 'part']",MOT,RQ
34753,1,15421594,20716,77.98722766381239,['yes'],['co'],CHI,AD
34753,1,15421608,20716,77.98722766381239,['right'],['co'],MOT,AC
34753,1,15421621,20716,77.98722766381239,"['are', 'you', 'going', 'to', 'move', 'shall', 'we', 'move', 'the', 'house', 'then']","['cop', 'pro:per', 'part', 'prep', 'n', 'mod', 'pro:sub', 'v', 'det:art', 'n', 'adv:tem']",MOT,RQ
34753,1,15421645,20716,77.98722766381239,['no'],['co'],CHI,RD
34753,1,15421661,20716,77.98722766381239,['xxx'],[''],CHI,YY
34753,1,15421677,20716,77.98722766381239,"['leave', 'it', 'there']","['v', 'pro:per', 'adv']",MOT,RP
34753,1,15421695,20716,77.98722766381239,['right'],['co'],MOT,ET
34753,1,15421708,20716,77.98722766381239,"['there', 'we', 'are']","['adv', 'pro:sub', 'cop']",MOT,MK
34753,1,15421724,20716,77.98722766381239,['there'],['adv'],MOT,MK
34753,1,15421737,20716,77.98722766381239,['right'],['co'],MOT,AB
34753,1,15421767,20716,77.98722766381239,"['there', 'you', 'are']","['adv', 'pro:per', 'cop']",MOT,AB
34753,1,15421788,20716,77.98722766381239,"[""there's"", 'your', 'garage']","['pro:exist', 'det:poss', 'n']",MOT,ST
34753,1,15421816,20716,77.98722766381239,['garage'],['n'],CHI,YY
34753,1,15421835,20716,77.98722766381239,"['now', 'then']","['adv', 'adv:tem']",MOT,MK
34753,1,15421854,20716,77.98722766381239,['hat'],['n'],CHI,YY
34753,1,15421869,20716,77.98722766381239,"[""that's"", ""Christopher's"", 'hat', ""isn't"", 'it']","['pro:dem', 'adj', 'n', 'cop', 'pro:per']",MOT,ST
34753,1,15421885,20716,77.98722766381239,['Christopher'],['n:prop'],CHI,YY
34753,1,15421900,20716,77.98722766381239,"['on', 'microphone']","['prep', 'n']",CHI,ST
34753,1,15421915,20716,77.98722766381239,"['no', 'on', 'there']","['co', 'prep', 'n']",MOT,DW
34753,1,15421933,20716,77.98722766381239,"['right', 'you', 'just', 'sit', 'over', 'there', 'and', 'then', 'then', 'Ruth', 'can', 'see', 'what', ""you're"", 'doing', ""can't"", 'she']","['adv', 'pro:per', 'adv', 'v', 'prep', 'n', 'coord', 'adv:tem', 'adv:tem', 'n:prop', 'mod', 'v', 'pro:int', 'pro:per', 'part', 'mod', 'pro:sub']",MOT,ST
34753,1,15421953,20716,77.98722766381239,['Ruth'],['n:prop'],CHI,YY
34753,1,15421973,20716,77.98722766381239,['mm'],[''],MOT,YY
34753,1,15421993,20716,77.98722766381239,['right'],['co'],MOT,YY
34753,1,15422010,20716,77.98722766381239,"['has', 'the', 'AA', 'man', 'come', 'to', 'the', 'garage']","['v', 'det:art', 'n:prop', 'n', 'v', 'prep', 'det:art', 'n']",MOT,RP
34753,1,15422024,20716,77.98722766381239,['yes'],['co'],CHI,AD
34753,1,15422037,20716,77.98722766381239,"[""what's"", 'he', 'come', 'for']","['pro:int', 'pro:sub', 'v', 'prep']",MOT,QN
34753,1,15422052,20716,77.98722766381239,"['broken', 'tankers']","['part', 'n']",CHI,SA
34753,1,15422069,20716,77.98722766381239,"[""there's"", 'some', 'broken', 'tankers', 'are', 'there']","['pro:exist', 'qn', 'part', 'n', 'cop', 'adv']",MOT,AP
34753,1,15422086,20716,77.98722766381239,"['AAA', 'car', 'man']","['n:prop', 'n', 'n']",CHI,ST
34753,1,15422108,20716,77.98722766381239,"['well', ""let's"", 'get', 'all', 'the', 'tankers', 'out', 'then']","['co', 'v', 'v', 'qn', 'det:art', 'n', 'adv', 'adv:tem']",MOT,RP
34753,1,15422130,20716,77.98722766381239,['lets'],['v'],MOT,RP
34753,1,15422140,20716,77.98722766381239,"['all', 'tankers', 'out']","['qn', 'n', 'adv']",CHI,RP
34753,1,15422154,20716,77.98722766381239,['tanker'],['n'],CHI,YY
34753,1,15422164,20716,77.98722766381239,['broken'],['part'],CHI,YY
34753,1,15422176,20716,77.98722766381239,"['there', 'we', 'are']","['adv', 'pro:sub', 'cop']",MOT,MK
34753,1,15422195,20716,77.98722766381239,"[""don't"", 'sit', 'there', 'Colin', 'they', ""can't"", 'see']","['mod', 'v', 'adv', 'n:prop', 'pro:sub', 'mod', 'v']",MOT,ST
34753,1,15422211,20716,77.98722766381239,['tanker'],['n'],CHI,YY
34753,1,15422225,20716,77.98722766381239,['look'],['co'],MOT,RP
34753,1,15422235,20716,77.98722766381239,"['sit', 'over', 'there']","['v', 'prep', 'n']",MOT,RP
34753,1,15422261,20716,77.98722766381239,['round'],['adj'],MOT,YY
34753,1,15422276,20716,77.98722766381239,['trailer'],['n'],CHI,YY
34753,1,15422290,20716,77.98722766381239,['there'],['adv'],CHI,YY
34753,1,15422307,20716,77.98722766381239,"[""that's"", 'it']","['pro:dem', 'pro:per']",MOT,ST
34753,1,15422326,20716,77.98722766381239,"['now', 'then']","['adv', 'adv:tem']",MOT,MK
34753,1,15422350,20716,77.98722766381239,['tanker'],['n'],CHI,YY
34753,1,15422369,20716,77.98722766381239,['house'],['n'],CHI,YY
34753,1,15422409,20716,77.98722766381239,['lorry'],['n'],CHI,YY
34753,1,15422455,20716,77.98722766381239,"['truck', 'open']","['n', 'adj']",CHI,YY
34753,1,15422469,20716,77.98722766381239,['mm'],[''],MOT,YY
34753,1,15422489,20716,77.98722766381239,"[""that's"", 'like', 'the', 'big', 'container', 'trucks', ""isn't"", 'it']","['pro:dem', 'prep', 'det:art', 'adj', 'n', 'n', 'aux', 'pro:per']",MOT,ST
34753,1,15422505,20716,77.98722766381239,"['that', 'you', 'see', 'on', 'the', 'road']","['comp', 'pro:per', 'v', 'prep', 'det:art', 'n']",MOT,RP
34753,1,15422524,20716,77.98722766381239,['trucks'],['n'],CHI,YY
34753,1,15422545,20716,77.98722766381239,"['mm', ""it's"", 'upside', 'down']","['', 'pro:per', 'adv', 'adv']",MOT,ST
34753,1,15422577,20716,77.98722766381239,['tank'],['n'],CHI,YY
34753,1,15422597,20716,77.98722766381239,"['upside', 'down']","['adv', 'adv']",CHI,ST
34753,1,15422613,20716,77.98722766381239,"[""that's"", 'right']","['pro:dem', 'co']",MOT,AP
34753,1,15422644,20716,77.98722766381239,['okay'],['co'],MOT,MK
34753,1,15422666,20716,77.98722766381239,['doors'],['n'],CHI,SA
34753,1,15422686,20716,77.98722766381239,['doors'],['n'],MOT,DW
34753,1,15422701,20716,77.98722766381239,"['rubbish', 'guns', 'in', 'there']","['n', 'n', 'prep', 'n']",CHI,SA
34753,1,15422722,20716,77.98722766381239,"[""what's"", 'in', 'there']","['pro:int', 'prep', 'n']",MOT,QN
34753,1,15422740,20716,77.98722766381239,['guns'],['n'],CHI,SA
34753,1,15422749,20716,77.98722766381239,['guns'],['n'],MOT,AQ
34753,1,15422770,20716,77.98722766381239,['yes'],['co'],CHI,AA
34753,1,15422793,20716,77.98722766381239,"['is', 'it', 'full', 'of', 'guns']","['aux', 'pro:per', 'adj', 'prep', 'n']",MOT,YQ
34753,1,15422810,20716,77.98722766381239,['yes'],['co'],CHI,AA
34753,1,15422826,20716,77.98722766381239,"['shut', 'doors']","['v', 'n']",CHI,ST
34753,1,15422838,20716,77.98722766381239,['right'],['co'],MOT,AP
34753,1,15422859,20716,77.98722766381239,"['shut', 'the', 'doors']","['v', 'det:art', 'n']",MOT,ST
34753,1,15422876,20716,77.98722766381239,"['is', 'he', 'driving', 'away']","['cop', 'pro:sub', 'part', 'adv']",MOT,ST
34753,1,15422893,20716,77.98722766381239,['supermarket'],['n'],CHI,YY
34753,1,15422918,20716,77.98722766381239,['supermarket'],['n'],CHI,YY
34753,1,15422933,20716,77.98722766381239,"['well', 'he', ""doesn't"", 'take', 'guns', 'to', 'the', 'supermarket']","['co', 'pro:sub', 'mod', 'v', 'n', 'prep', 'det:art', 'n']",MOT,ST
34753,1,15422945,20716,77.98722766381239,"['what', 'does', 'he', 'take', 'to', 'the', 'supermarket']","['pro:int', 'v', 'pro:sub', 'v', 'prep', 'det:art', 'n']",MOT,QN
34753,1,15422986,20716,77.98722766381239,['food'],['n'],CHI,SA
34753,1,15423802,20716,77.98722766381239,"[""that's"", 'right']","['pro:dem', 'co']",MOT,AP
34753,1,15423819,20716,77.98722766381239,"['is', 'this', 'the', 'supermarket', 'now']","['cop', 'pro:dem', 'det:art', 'n', 'adv']",MOT,YA
34753,1,15423835,20716,77.98722766381239,['yes'],['co'],CHI,AA
34753,1,15423874,20716,77.98722766381239,['right'],['co'],MOT,AP
34753,1,15423894,20716,77.98722766381239,"['so', 'back', 'him', 'up', 'to', 'the', 'door']","['adv', 'v', 'pro:obj', 'adv', 'prep', 'det:art', 'n']",MOT,RP
34753,1,15423912,20716,77.98722766381239,"['sit', 'round', 'there']","['v', 'adv', 'adv']",MOT,RP
34753,1,15423930,20716,77.98722766381239,['so'],['co'],MOT,MK
34753,1,15423947,20716,77.98722766381239,"['over', 'there']","['prep', 'n']",MOT,RP
34753,1,15423966,20716,77.98722766381239,"['sit', 'over', 'there', 'and', 'then', 'Ruth', 'can', 'see', 'on', 'her', 'film']","['v', 'prep', 'n', 'coord', 'adv:tem', 'n:prop', 'mod', 'v', 'prep', 'det:poss', 'n']",MOT,RP
34753,1,15423992,20716,77.98722766381239,"['now', 'then']","['adv', 'adv:tem']",MOT,MK
34753,1,15424013,20716,77.98722766381239,"['does', 'he', 'take', 'lots_of', 'food']","['mod', 'pro:sub', 'v', 'qn', 'n']",MOT,ST
34753,1,15424030,20716,77.98722766381239,['yes'],['co'],CHI,YY
34753,1,15424046,20716,77.98722766381239,"['in', 'supermarket']","['prep', 'n']",CHI,YY
34753,1,15424064,20716,77.98722766381239,['yeah'],['co'],MOT,AC
34753,1,15424079,20716,77.98722766381239,"['and', 'then', 'what', 'happens', 'to', 'it', 'in', 'the', 'supermarket']","['coord', 'adv:tem', 'pro:int', 'v', 'prep', 'pro:per', 'prep', 'det:art', 'n']",MOT,QN
34753,1,15424096,20716,77.98722766381239,"['comes', 'out']","['v', 'adv']",CHI,SA
34753,1,15424114,20716,77.98722766381239,"['xxx', 'xxx']","['', '']",CHI,YY
34753,1,15424131,20716,77.98722766381239,"['and', 'they', 'put', 'it', 'all', 'on', 'the', 'shelves', 'and', 'people', 'go', 'and']","['coord', 'pro:sub', 'v', 'pro:per', 'adv', 'prep', 'det:art', 'n', 'coord', 'n', 'v', 'coord']",MOT,ST
34753,1,15424204,20716,77.98722766381239,"['pick', 'it', 'in']","['v', 'pro:per', 'adv']",CHI,RT
34753,1,15424223,20716,77.98722766381239,"['pick', 'it', 'up']","['v', 'pro:per', 'adv']",MOT,AP
34753,1,15424237,20716,77.98722766381239,"['and', 'buy', 'it', ""don't"", 'they']","['coord', 'v', 'pro:per', 'mod', 'pro:sub']",MOT,ST
34753,1,15424253,20716,77.98722766381239,['eh'],[''],MOT,YY
34753,1,15424272,20716,77.98722766381239,['cash+register'],[''],CHI,YY
34753,1,15424288,20716,77.98722766381239,"['and', 'then', 'you', 'hafta', 'pay', 'for', 'it', 'yeah']","['coord', 'adv:tem', 'pro:per', 'mod', 'v', 'prep', 'pro:per', 'co']",MOT,AC
34753,1,15424314,20716,77.98722766381239,['cash+register'],[''],CHI,YY
34753,1,15424339,20716,77.98722766381239,"['on', 'the', 'cash+register']","['prep', 'det:art', '']",MOT,QN
34753,1,15424357,20716,77.98722766381239,['cash'],['n'],CHI,SA
34753,1,15424371,20716,77.98722766381239,"[""that's"", 'right']","['pro:dem', 'co']",MOT,AP
34753,1,15424382,20716,77.98722766381239,"['so', 'you', 'go', 'in', 'the', 'supermarket', 'and', 'you', 'get', 'all', 'your', 'shopping']","['co', 'pro:per', 'v', 'prep', 'det:art', 'n', 'coord', 'pro:per', 'v', 'qn', 'det:poss', 'part']",MOT,RQ
34753,1,15424403,20716,77.98722766381239,"['the', 'big', 'lorries', 'come', 'and', 'take', 'it', 'to', 'the', 'shops', 'they']","['det:art', 'adj', 'n', 'v', 'coord', 'v', 'pro:per', 'prep', 'det:art', 'n', 'pro:sub']",MOT,ST
34753,1,15424422,20716,77.98722766381239,"['big', 'tankers']","['adj', 'n']",CHI,RT
34753,1,15424453,20716,77.98722766381239,"['well', 'what', 'do', 'the', 'big', 'tankers', 'have', 'in', 'them']","['co', 'pro:int', 'v', 'det:art', 'adj', 'n', 'v', 'adv', 'pro:obj']",MOT,QN
34753,1,15424488,20716,77.98722766381239,"['springs', 'on', 'it']","['v', 'prep', 'pro:per']",CHI,SA
34753,1,15424520,20716,77.98722766381239,"['they', 'bring', 'petrol']","['pro:sub', 'v', 'n']",MOT,SA
34753,1,15424551,20716,77.98722766381239,"['no', 'they', 'have', 'petrol']","['co', 'pro:sub', 'v', 'n']",MOT,DW
34753,1,15424569,20716,77.98722766381239,"['they', 'bring', 'all', 'the', 'petrol', 'to', 'the', 'garage', ""don't"", 'they']","['pro:sub', 'v', 'qn', 'det:art', 'n', 'prep', 'det:art', 'n', 'mod', 'pro:sub']",MOT,ST
34753,1,15424595,20716,77.98722766381239,"['AAA', 'car']","['n:prop', 'n']",CHI,ST
34753,1,15424609,20716,77.98722766381239,"['and', 'what', 'does', 'that', 'man', 'do']","['coord', 'pro:int', 'mod', 'pro:dem', 'v', 'v']",MOT,QN
34753,1,15424628,20716,77.98722766381239,['caravan'],['n'],CHI,SA
34753,1,15424648,20716,77.98722766381239,"['yeah', 'caravan']","['co', 'n']",MOT,AP
34753,1,15424671,20716,77.98722766381239,"[""don't"", 'sit', 'there', 'Colin']","['mod', 'v', 'adv', 'n:prop']",MOT,RP
34753,1,15424679,20716,77.98722766381239,['cars'],['n'],CHI,YY
34753,1,15424693,20716,77.98722766381239,"['lots', 'cars']","['n', 'n']",CHI,ST
34753,1,15424708,20716,77.98722766381239,"['lots', 'tankers']","['n', 'n']",CHI,ST
34753,1,15424727,20716,77.98722766381239,"['lots', ""daddy's"", 'car']","['n', 'adj', 'n']",CHI,ST
34753,1,15424754,20716,77.98722766381239,"['train', 'tracks']","['n', 'v']",CHI,ST
34753,1,15424769,20716,77.98722766381239,['tanker'],['n'],CHI,YY
34753,1,15424781,20716,77.98722766381239,"['lots', 'tanker']","['n', 'n']",CHI,ST
34753,1,15424801,20716,77.98722766381239,"['lots_of', 'tankers']","['qn', 'n']",MOT,ST
